"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sha256d_gpu_hash_shared_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",75.459677%,75.459677%,75.459677%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sha256d_gpu_hash_shared_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",7.779691,7.779691,7.779691
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sha256d_gpu_hash_shared_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",50.565852%,50.565852%,50.565852%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sha256d_gpu_hash_shared_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.165118%,6.165118%,6.165118%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sha256d_gpu_hash_shared_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.262697%,1.262697%,1.262697%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sha256d_gpu_hash_shared_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.490586,0.490586,0.490586
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",90.647455%,90.647455%,90.647455%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",10.280343,10.280343,10.280343
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",25.229963%,25.229963%,25.229963%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",19.904610%,19.904610%,19.904610%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.532385%,1.532385%,1.532385%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00004104_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.489267,0.489267,0.489267
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",11.995829%,11.995829%,11.995829%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.834668,0.834668,0.834668
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.602958%,0.602958%,0.602958%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",2.470019%,2.470019%,2.470019%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",94.610351%,94.610351%,94.610351%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.490637,0.490637,0.490637
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",89.437178%,89.437178%,89.437178%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",11.311974,11.311974,11.311974
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",35.111039%,35.111039%,35.111039%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.281226%,6.281226%,6.281226%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.513104%,1.513104%,1.513104%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.483884,0.483884,0.483884
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"issue_slot_utilization","Issue Slot Utilization",41.902717%,41.902717%,41.902717%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",3.060059,3.060059,3.060059
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",33.670244%,33.670244%,33.670244%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.550507%,6.550507%,6.550507%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",43.131056%,43.131056%,43.131056%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.412197,0.412197,0.412197
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"issue_slot_utilization","Issue Slot Utilization",11.632835%,11.632835%,11.632835%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.816789,0.816789,0.816789
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.612119%,0.612119%,0.612119%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",2.401503%,2.401503%,2.401503%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",94.727633%,94.727633%,94.727633%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.489763,0.489763,0.489763
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"issue_slot_utilization","Issue Slot Utilization",11.642070%,11.642070%,11.642070%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.817557,0.817557,0.817557
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.584245%,0.584245%,0.584245%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",2.395500%,2.395500%,2.395500%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",94.767016%,94.767016%,94.767016%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.489680,0.489680,0.489680
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"issue_slot_utilization","Issue Slot Utilization",66.208926%,66.208926%,66.208926%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",7.823941,7.823941,7.823941
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",36.908471%,36.908471%,36.908471%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",7.956063%,7.956063%,7.956063%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.057556%,1.057556%,1.057556%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"achieved_occupancy","Achieved Occupancy",0.482377,0.482377,0.482377
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",85.185078%,85.185078%,85.185078%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",8.992590,8.992590,8.992590
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",43.712544%,43.712544%,43.712544%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",12.653621%,12.653621%,12.653621%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.180580%,1.180580%,1.180580%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.492140,0.492140,0.492140
