"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 1080 Ti (0)","_ZN2at6native34kernelHistogram1D_MaxPoolForward_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"issue_slot_utilization","Issue Slot Utilization",12.916981%,12.916981%,12.916981%
"GeForce GTX 1080 Ti (0)","_ZN2at6native34kernelHistogram1D_MaxPoolForward_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.556734,0.556734,0.556734
"GeForce GTX 1080 Ti (0)","_ZN2at6native34kernelHistogram1D_MaxPoolForward_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",4.742929%,4.742929%,4.742929%
"GeForce GTX 1080 Ti (0)","_ZN2at6native34kernelHistogram1D_MaxPoolForward_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",39.774856%,39.774856%,39.774856%
"GeForce GTX 1080 Ti (0)","_ZN2at6native34kernelHistogram1D_MaxPoolForward_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",11.710404%,11.710404%,11.710404%
"GeForce GTX 1080 Ti (0)","_ZN2at6native34kernelHistogram1D_MaxPoolForward_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"achieved_occupancy","Achieved Occupancy",0.603556,0.603556,0.603556
"GeForce GTX 1080 Ti (0)","void kernelReduceAllPass2<float, ReduceMin<float>>(int, float, float, float*, float*)",1,"issue_slot_utilization","Issue Slot Utilization",12.069148%,12.069148%,12.069148%
"GeForce GTX 1080 Ti (0)","void kernelReduceAllPass2<float, ReduceMin<float>>(int, float, float, float*, float*)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.680694,0.680694,0.680694
"GeForce GTX 1080 Ti (0)","void kernelReduceAllPass2<float, ReduceMin<float>>(int, float, float, float*, float*)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",7.382686%,7.382686%,7.382686%
"GeForce GTX 1080 Ti (0)","void kernelReduceAllPass2<float, ReduceMin<float>>(int, float, float, float*, float*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",11.141655%,11.141655%,11.141655%
