"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 1080 Ti (0)","sia_blake2b_gpu_hash_ethash_search4_100(unsigned int, unsigned int, unsigned int*, uint2, Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",23.550982%,23.550982%,23.550982%
"GeForce GTX 1080 Ti (0)","sia_blake2b_gpu_hash_ethash_search4_100(unsigned int, unsigned int, unsigned int*, uint2, Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.366553,0.366553,0.366553
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00003c11_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",90.441598%,90.441598%,90.441598%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00003c11_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",9.879245,9.879245,9.879245
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00003c11_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",23.600673%,23.600673%,23.600673%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00003c11_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",22.895185%,22.895185%,22.895185%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00003c11_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.367656%,1.367656%,1.367656%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__57_tmpxft_00003c11_00000000_15_sha256_sia_compute_75_cpp1_ii_760fc11c::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.489777,0.489777,0.489777
"GeForce GTX 1080 Ti (0)","foo::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",90.470686%,90.470686%,90.470686%
"GeForce GTX 1080 Ti (0)","foo::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",9.882314,9.882314,9.882314
"GeForce GTX 1080 Ti (0)","foo::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",23.397999%,23.397999%,23.397999%
"GeForce GTX 1080 Ti (0)","foo::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",22.919169%,22.919169%,22.919169%
"GeForce GTX 1080 Ti (0)","foo::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.309393%,1.309393%,1.309393%
"GeForce GTX 1080 Ti (0)","foo::sia_blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.489462,0.489462,0.489462
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__59_tmpxft_00003c05_00000000_15_blake_sha256_compute_75_cpp1_ii_f2a120ba::sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"issue_slot_utilization","Issue Slot Utilization",65.827412%,65.827412%,65.827412%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__59_tmpxft_00003c05_00000000_15_blake_sha256_compute_75_cpp1_ii_f2a120ba::sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",5.697274,5.697274,5.697274
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__59_tmpxft_00003c05_00000000_15_blake_sha256_compute_75_cpp1_ii_f2a120ba::sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",46.054635%,46.054635%,46.054635%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__59_tmpxft_00003c05_00000000_15_blake_sha256_compute_75_cpp1_ii_f2a120ba::sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",8.920327%,8.920327%,8.920327%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__59_tmpxft_00003c05_00000000_15_blake_sha256_compute_75_cpp1_ii_f2a120ba::sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",0.000000%,0.000000%,0.000000%
"GeForce GTX 1080 Ti (0)","_GLOBAL__N__59_tmpxft_00003c05_00000000_15_blake_sha256_compute_75_cpp1_ii_f2a120ba::sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"achieved_occupancy","Achieved Occupancy",0.305455,0.305455,0.305455
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",11.028301%,11.028301%,11.028301%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.613150,0.613150,0.613150
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.433582%,0.433582%,0.433582%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",3.378720%,3.378720%,3.378720%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",94.848044%,94.848044%,94.848044%
"GeForce GTX 1080 Ti (0)","ethash_search2_blake2b_gpu_hash_100(Search_results volatile *, unsigned long, unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.367181,0.367181,0.367181
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",89.379535%,89.379535%,89.379535%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",11.243430,11.243430,11.243430
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",35.093290%,35.093290%,35.093290%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",7.180888%,7.180888%,7.180888%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.374933%,1.374933%,1.374933%
"GeForce GTX 1080 Ti (0)","blake2b_gpu_hash(unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.484103,0.484103,0.484103
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"issue_slot_utilization","Issue Slot Utilization",32.993144%,32.993144%,32.993144%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",1.999853,1.999853,1.999853
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",60.509502%,60.509502%,60.509502%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.783286%,6.783286%,6.783286%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",13.352737%,13.352737%,13.352737%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared_ethash_search3_0(unsigned int, unsigned int, unsigned int*, Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.167043,0.167043,0.167043
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"issue_slot_utilization","Issue Slot Utilization",10.855310%,10.855310%,10.855310%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.606186,0.606186,0.606186
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.381289%,0.381289%,0.381289%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",2.286657%,2.286657%,2.286657%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",96.025448%,96.025448%,96.025448%
"GeForce GTX 1080 Ti (0)","ethash_search4(Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.366309,0.366309,0.366309
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"issue_slot_utilization","Issue Slot Utilization",10.908551%,10.908551%,10.908551%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.607257,0.607257,0.607257
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",0.382498%,0.382498%,0.382498%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",2.285387%,2.285387%,2.285387%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",96.036839%,96.036839%,96.036839%
"GeForce GTX 1080 Ti (0)","ethash_search2(Search_results volatile *, unsigned long)",1,"achieved_occupancy","Achieved Occupancy",0.366887,0.366887,0.366887
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"issue_slot_utilization","Issue Slot Utilization",65.399911%,65.399911%,65.399911%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",5.665098,5.665098,5.665098
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",45.342105%,45.342105%,45.342105%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",9.528491%,9.528491%,9.528491%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",0.000000%,0.000000%,0.000000%
"GeForce GTX 1080 Ti (0)","sha256d_gpu_hash_shared(unsigned int, unsigned int, unsigned int*)",1,"achieved_occupancy","Achieved Occupancy",0.305439,0.305439,0.305439
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"issue_slot_utilization","Issue Slot Utilization",85.291603%,85.291603%,85.291603%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",8.923709,8.923709,8.923709
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",40.654408%,40.654408%,40.654408%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",15.258756%,15.258756%,15.258756%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.344959%,1.344959%,1.344959%
"GeForce GTX 1080 Ti (0)","foo::blake2b_gpu_hash_sia_blake2b_gpu_hash_100(unsigned int, unsigned int, unsigned int*, uint2, unsigned int, unsigned int, unsigned int*, uint2)",1,"achieved_occupancy","Achieved Occupancy",0.492212,0.492212,0.492212
